4503.0,2666.0,2749.0,3689.0,10444.0,5495.0,10222.0,13360.0,10404.0
3047.0,3694.0,4350.0,5374.0,6015.0,6153.0,5325.0,4519.0,3613.0
2253.0,2854.0,4842.0,3398.0,3416.0,3009.0,,,
3805.0,5630.0,6446.0,2357.0,1775.0,1652.0,,,
8328.0,8446.0,7824.0,4266.0,4215.0,3335.0,,,
4165.0,3392.0,2637.0,2681.0,2281.0,2111.0,,,
